id,UMAP1,UMAP2,umap_input,umap_neighbors,umap_min_dist,umap_spread,umap_repulsion_strength,random_state,source,pdb_id,gene_name,mapped_class,mapped_superclass,mhc_bound_state
3bgm,3.4435856,4.8915324,precomputed,8,0.8,1.0,1.0,42,pdb,3BGM,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
5c0g,6.5151668,-0.13340342,precomputed,8,0.8,1.0,1.0,42,pdb,5C0G,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
4no2,3.2286787,4.904778,precomputed,8,0.8,1.0,1.0,42,pdb,4NO2,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
1sys,7.7291403,13.532215,precomputed,8,0.8,1.0,1.0,42,pdb,1SYS,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
2v2w,7.102245,4.482297,precomputed,8,0.8,1.0,1.0,42,pdb,2V2W,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
3w39,5.57555,12.067999,precomputed,8,0.8,1.0,1.0,42,pdb,3W39,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
5c0i,5.9210296,0.05098186,precomputed,8,0.8,1.0,1.0,42,pdb,5C0I,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
5wxd,10.415646,6.370835,precomputed,8,0.8,1.0,1.0,42,pdb,5WXD,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
2x4p,8.577366,3.9153812,precomputed,8,0.8,1.0,1.0,42,pdb,2X4P,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
4nnx,6.479977,0.5194307,precomputed,8,0.8,1.0,1.0,42,pdb,4NNX,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
8yzw,12.574553,6.540314,precomputed,8,0.8,1.0,1.0,42,pdb,8YZW,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
9uv8,9.084995,1.1770431,precomputed,8,0.8,1.0,1.0,42,pdb,9UV8,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
5nht,3.64418,2.5337164,precomputed,8,0.8,1.0,1.0,42,pdb,5NHT,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
9gv6,6.9554877,4.3022447,precomputed,8,0.8,1.0,1.0,42,pdb,9GV6,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
7l1b,1.8778125,4.9080515,precomputed,8,0.8,1.0,1.0,42,pdb,7L1B,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
9o55,10.969518,3.000458,precomputed,8,0.8,1.0,1.0,42,pdb,9O55,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
4u1n,0.5590698,9.675893,precomputed,8,0.8,1.0,1.0,42,pdb,4U1N,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
4prh,0.76393056,16.883001,precomputed,8,0.8,1.0,1.0,42,pdb,4PRH,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-BL
7n2n,8.231144,18.690483,precomputed,8,0.8,1.0,1.0,42,pdb,7N2N,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-BL
7dzm,0.72885245,8.525291,precomputed,8,0.8,1.0,1.0,42,pdb,7DZM,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-BL
1eez,7.0274534,4.917678,precomputed,8,0.8,1.0,1.0,42,pdb,1EEZ,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
7s8r,2.1672308,4.7602773,precomputed,8,0.8,1.0,1.0,42,pdb,7S8R,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
6o53,8.505821,1.2447406,precomputed,8,0.8,1.0,1.0,42,pdb,6O53,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
3bvn,3.384236,13.0751505,precomputed,8,0.8,1.0,1.0,42,pdb,3BVN,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
3w0w,7.307914,6.3876476,precomputed,8,0.8,1.0,1.0,42,pdb,3W0W,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
4prb,-0.71905303,14.177607,precomputed,8,0.8,1.0,1.0,42,pdb,4PRB,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
2fyy,-0.6373368,15.148305,precomputed,8,0.8,1.0,1.0,42,pdb,2FYY,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
6tds,6.530364,2.5781193,precomputed,8,0.8,1.0,1.0,42,pdb,6TDS,HLA-A,HLA Class Ia,Classical MHC-I,MHC-unbound
1syv,6.7698135,12.452595,precomputed,8,0.8,1.0,1.0,42,pdb,1SYV,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
9o5s,4.9644976,4.894548,precomputed,8,0.8,1.0,1.0,42,pdb,9O5S,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
5vwh,3.7859406,11.238736,precomputed,8,0.8,1.0,1.0,42,pdb,5VWH,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
9ek4,1.6702852,8.301232,precomputed,8,0.8,1.0,1.0,42,pdb,9EK4,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
1a1m,4.5317693,10.904256,precomputed,8,0.8,1.0,1.0,42,pdb,1A1M,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
7uc5,1.9004264,4.383307,precomputed,8,0.8,1.0,1.0,42,pdb,7UC5,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
3kpl,7.379503,13.607972,precomputed,8,0.8,1.0,1.0,42,pdb,3KPL,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
5yxu,4.9463778,2.8782957,precomputed,8,0.8,1.0,1.0,42,pdb,5YXU,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
6ulr,1.7944313,11.631845,precomputed,8,0.8,1.0,1.0,42,pdb,6ULR,HLA-C,HLA Class Ia,Classical MHC-I,MHC-bound-BL
3d18,7.4469295,16.282627,precomputed,8,0.8,1.0,1.0,42,pdb,3D18,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
6ujq,5.8176436,4.68466,precomputed,8,0.8,1.0,1.0,42,pdb,6UJQ,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
6vrm,4.806097,2.7748253,precomputed,8,0.8,1.0,1.0,42,pdb,6VRM,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
4u1j,0.7200748,9.554689,precomputed,8,0.8,1.0,1.0,42,pdb,4U1J,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
8vcl,1.7703142,4.5597973,precomputed,8,0.8,1.0,1.0,42,pdb,8VCL,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
1jht,3.563297,1.7185163,precomputed,8,0.8,1.0,1.0,42,pdb,1JHT,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
2vlj,2.8319337,2.2296665,precomputed,8,0.8,1.0,1.0,42,pdb,2VLJ,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
8cx4,7.9233336,18.80987,precomputed,8,0.8,1.0,1.0,42,pdb,8CX4,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-BL
2x4q,8.24123,4.1645427,precomputed,8,0.8,1.0,1.0,42,pdb,2X4Q,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
8gom,6.040961,4.5159564,precomputed,8,0.8,1.0,1.0,42,pdb,8GOM,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
4no3,3.425176,4.9721217,precomputed,8,0.8,1.0,1.0,42,pdb,4NO3,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
3cdg,13.050068,23.240387,precomputed,8,0.8,1.0,1.0,42,pdb,3CDG,HLA-E,HLA Class Ib,Non-classical MHC-I,MHC-bound-BL
4uq2,10.077474,2.2916212,precomputed,8,0.8,1.0,1.0,42,pdb,4UQ2,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
7tue,5.985006,12.535771,precomputed,8,0.8,1.0,1.0,42,pdb,7TUE,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-B
1zhk,-0.05997608,15.43133,precomputed,8,0.8,1.0,1.0,42,pdb,1ZHK,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
6d29,4.0269837,13.511552,precomputed,8,0.8,1.0,1.0,42,pdb,6D29,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
7l1d,8.617086,2.8747015,precomputed,8,0.8,1.0,1.0,42,pdb,7L1D,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
9nmw,1.5100685,0.49681696,precomputed,8,0.8,1.0,1.0,42,pdb,9NMW,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
4u1s,0.3213631,10.199823,precomputed,8,0.8,1.0,1.0,42,pdb,4U1S,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
3lkq,-0.6891953,16.501957,precomputed,8,0.8,1.0,1.0,42,pdb,3LKQ,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
9gv7,4.4964476,2.9849772,precomputed,8,0.8,1.0,1.0,42,pdb,9GV7,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
7stg,5.411078,2.5122797,precomputed,8,0.8,1.0,1.0,42,pdb,7STG,HLA-A_SC,HLA Class Ia SC,Classical MHC-I SC,MHC-unbound
1xr8,0.5445356,12.250294,precomputed,8,0.8,1.0,1.0,42,pdb,1XR8,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
6rpa,5.545731,-1.8776433,precomputed,8,0.8,1.0,1.0,42,pdb,6RPA,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
7re8,6.863177,4.537867,precomputed,8,0.8,1.0,1.0,42,pdb,7RE8,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
6vr5,3.7408752,3.9634924,precomputed,8,0.8,1.0,1.0,42,pdb,6VR5,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
5nme,5.6231327,1.527415,precomputed,8,0.8,1.0,1.0,42,pdb,5NME,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
3kpm,6.985352,13.744627,precomputed,8,0.8,1.0,1.0,42,pdb,3KPM,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
6vq2,7.6705375,17.919476,precomputed,8,0.8,1.0,1.0,42,pdb,6VQ2,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
7pdw,7.5166855,3.3301635,precomputed,8,0.8,1.0,1.0,42,pdb,7PDW,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
7r7w,4.345476,11.072157,precomputed,8,0.8,1.0,1.0,42,pdb,7R7W,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
6dkp,3.189955,0.30529168,precomputed,8,0.8,1.0,1.0,42,pdb,6DKP,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
7k81,10.406318,8.086492,precomputed,8,0.8,1.0,1.0,42,pdb,7K81,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
9asf,1.741466,4.8410187,precomputed,8,0.8,1.0,1.0,42,pdb,9ASF,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
6at9,9.785313,2.6233072,precomputed,8,0.8,1.0,1.0,42,pdb,6AT9,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
2x4t,8.682155,3.5018353,precomputed,8,0.8,1.0,1.0,42,pdb,2X4T,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
5iek,3.526183,12.886706,precomputed,8,0.8,1.0,1.0,42,pdb,5IEK,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
3ffc,-4.11899,10.186442,precomputed,8,0.8,1.0,1.0,42,pdb,3FFC,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-BL
5gsd,11.099913,3.4424942,precomputed,8,0.8,1.0,1.0,42,pdb,5GSD,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
4mj5,9.496903,3.7625349,precomputed,8,0.8,1.0,1.0,42,pdb,4MJ5,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
28il,10.780595,6.422154,precomputed,8,0.8,1.0,1.0,42,pdb,28IL,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
6v2o,4.1901636,14.072071,precomputed,8,0.8,1.0,1.0,42,pdb,6V2O,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
9nw8,14.849525,21.944536,precomputed,8,0.8,1.0,1.0,42,pdb,9NW8,HLA-E,HLA Class Ib,Non-classical MHC-I,MHC-bound-BL
6pz5,7.8880506,16.157705,precomputed,8,0.8,1.0,1.0,42,pdb,6PZ5,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
4pre,-1.1994243,13.940385,precomputed,8,0.8,1.0,1.0,42,pdb,4PRE,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
4jfq,5.390806,3.91387,precomputed,8,0.8,1.0,1.0,42,pdb,4JFQ,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
3dtx,5.920815,18.1856,precomputed,8,0.8,1.0,1.0,42,pdb,3DTX,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
5meq,7.07986,-1.6286235,precomputed,8,0.8,1.0,1.0,42,pdb,5MEQ,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
6k60,3.7009804,9.928133,precomputed,8,0.8,1.0,1.0,42,pdb,6K60,HLA-G,HLA Class Ib,Non-classical MHC-I,MHC-bound-L
5t70,10.20572,11.800224,precomputed,8,0.8,1.0,1.0,42,pdb,5T70,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-BL
6bj8,1.6811081,13.947497,precomputed,8,0.8,1.0,1.0,42,pdb,6BJ8,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-BL
8rni,1.0975283,4.732741,precomputed,8,0.8,1.0,1.0,42,pdb,8RNI,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
8ref,4.078387,10.6522255,precomputed,8,0.8,1.0,1.0,42,pdb,8REF,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
3dx8,7.647765,12.8624525,precomputed,8,0.8,1.0,1.0,42,pdb,3DX8,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
1zsd,0.09816325,14.358323,precomputed,8,0.8,1.0,1.0,42,pdb,1ZSD,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
9cx0,2.1941943,4.640225,precomputed,8,0.8,1.0,1.0,42,pdb,9CX0,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
6vqo,4.0726795,3.1302202,precomputed,8,0.8,1.0,1.0,42,pdb,6VQO,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
6tmo,3.6032753,3.3129191,precomputed,8,0.8,1.0,1.0,42,pdb,6TMO,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
3mv7,0.7039115,16.880648,precomputed,8,0.8,1.0,1.0,42,pdb,3MV7,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-BL
3lks,-0.94851017,16.79317,precomputed,8,0.8,1.0,1.0,42,pdb,3LKS,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
7r80,4.78613,11.162232,precomputed,8,0.8,1.0,1.0,42,pdb,7R80,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-BL
9nmy,1.781514,0.17006257,precomputed,8,0.8,1.0,1.0,42,pdb,9NMY,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
4lnr,-0.60953295,14.494969,precomputed,8,0.8,1.0,1.0,42,pdb,4LNR,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
3mrl,6.0155115,-1.4641273,precomputed,8,0.8,1.0,1.0,42,pdb,3MRL,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
7r7y,4.549242,14.474635,precomputed,8,0.8,1.0,1.0,42,pdb,7R7Y,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
7k80,10.249975,7.6643496,precomputed,8,0.8,1.0,1.0,42,pdb,7K80,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
6uzm,-0.6558002,11.903749,precomputed,8,0.8,1.0,1.0,42,pdb,6UZM,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
4jfo,5.0379925,5.96658,precomputed,8,0.8,1.0,1.0,42,pdb,4JFO,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
4qrq,-3.229364,9.927374,precomputed,8,0.8,1.0,1.0,42,pdb,4QRQ,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
8f7m,4.1907477,13.334027,precomputed,8,0.8,1.0,1.0,42,pdb,8F7M,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
1zhl,-1.4423198,13.531933,precomputed,8,0.8,1.0,1.0,42,pdb,1ZHL,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
1jgd,6.145223,17.535748,precomputed,8,0.8,1.0,1.0,42,pdb,1JGD,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
9cwy,1.3921542,4.635845,precomputed,8,0.8,1.0,1.0,42,pdb,9CWY,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
9cx1,1.6247022,4.705122,precomputed,8,0.8,1.0,1.0,42,pdb,9CX1,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
1w0w,6.5457964,16.02052,precomputed,8,0.8,1.0,1.0,42,pdb,1W0W,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
6q3k,6.3592644,-2.1212275,precomputed,8,0.8,1.0,1.0,42,pdb,6Q3K,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
9k2i,7.2472506,2.389502,precomputed,8,0.8,1.0,1.0,42,pdb,9K2I,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
6vr1,3.67235,4.092743,precomputed,8,0.8,1.0,1.0,42,pdb,6VR1,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
2ypk,2.8059824,15.049233,precomputed,8,0.8,1.0,1.0,42,pdb,2YPK,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
3vcl,1.0911324,8.665612,precomputed,8,0.8,1.0,1.0,42,pdb,3VCL,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
8dnt,7.583838,3.0802834,precomputed,8,0.8,1.0,1.0,42,pdb,8DNT,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
8k50,10.886625,2.799996,precomputed,8,0.8,1.0,1.0,42,pdb,8K50,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
6ewa,5.1704197,5.2786627,precomputed,8,0.8,1.0,1.0,42,pdb,6EWA,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
7phr,6.4865026,5.9235473,precomputed,8,0.8,1.0,1.0,42,pdb,7PHR,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
5vgd,2.3848891,12.370784,precomputed,8,0.8,1.0,1.0,42,pdb,5VGD,HLA-C,HLA Class Ia,Classical MHC-I,MHC-bound-L
6pyl,8.040916,16.770851,precomputed,8,0.8,1.0,1.0,42,pdb,6PYL,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
7stf,7.6552963,4.750098,precomputed,8,0.8,1.0,1.0,42,pdb,7STF,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
7eu2,8.159659,-0.57459885,precomputed,8,0.8,1.0,1.0,42,pdb,7EU2,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
5wmq,-3.6421638,10.249663,precomputed,8,0.8,1.0,1.0,42,pdb,5WMQ,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
9asg,1.4283233,4.1695776,precomputed,8,0.8,1.0,1.0,42,pdb,9ASG,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
9llu,4.751276,3.3516424,precomputed,8,0.8,1.0,1.0,42,pdb,9LLU,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
6nca,6.859183,4.0897007,precomputed,8,0.8,1.0,1.0,42,pdb,6NCA,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
1m6o,6.6154633,13.702801,precomputed,8,0.8,1.0,1.0,42,pdb,1M6O,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
8k4t,10.6672945,3.0887265,precomputed,8,0.8,1.0,1.0,42,pdb,8K4T,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
9hkq,6.0910687,5.771147,precomputed,8,0.8,1.0,1.0,42,pdb,9HKQ,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
8z05,7.1885786,0.45084205,precomputed,8,0.8,1.0,1.0,42,pdb,8Z05,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
9bl3,10.300723,11.837538,precomputed,8,0.8,1.0,1.0,42,pdb,9BL3,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-BL
9rcv,4.3494344,4.6902537,precomputed,8,0.8,1.0,1.0,42,pdb,9RCV,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-B
3vfo,-2.1026611,13.301016,precomputed,8,0.8,1.0,1.0,42,pdb,3VFO,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
6y26,6.4832873,16.328783,precomputed,8,0.8,1.0,1.0,42,pdb,6Y26,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
5xos,0.22250812,13.519668,precomputed,8,0.8,1.0,1.0,42,pdb,5XOS,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
5grg,10.8785925,2.9502833,precomputed,8,0.8,1.0,1.0,42,pdb,5GRG,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
5def,6.706399,16.698627,precomputed,8,0.8,1.0,1.0,42,pdb,5DEF,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
2ak4,1.3127255,14.047724,precomputed,8,0.8,1.0,1.0,42,pdb,2AK4,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-BL
6pa1,1.6246166,12.1638365,precomputed,8,0.8,1.0,1.0,42,pdb,6PA1,HLA-C,HLA Class Ia,Classical MHC-I,MHC-bound-BL
1i1y,5.7784104,5.904835,precomputed,8,0.8,1.0,1.0,42,pdb,1I1Y,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
9nmu,1.5946289,0.89550894,precomputed,8,0.8,1.0,1.0,42,pdb,9NMU,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
4u1h,0.6399321,9.44905,precomputed,8,0.8,1.0,1.0,42,pdb,4U1H,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
1hhj,5.819284,6.3220925,precomputed,8,0.8,1.0,1.0,42,pdb,1HHJ,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
3hla,10.197905,-0.2796934,precomputed,8,0.8,1.0,1.0,42,pdb,3HLA,HLA-A,HLA Class Ia,Classical MHC-I,MHC-unbound
7alo,6.46018,18.57643,precomputed,8,0.8,1.0,1.0,42,pdb,7ALO,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
7st3,5.3607264,2.0294218,precomputed,8,0.8,1.0,1.0,42,pdb,7ST3,HLA-A_SC,HLA Class Ia SC,Classical MHC-I SC,MHC-bound-L
2pye,3.9371629,4.638934,precomputed,8,0.8,1.0,1.0,42,pdb,2PYE,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
5b38,10.204522,11.242102,precomputed,8,0.8,1.0,1.0,42,pdb,5B38,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-BL
3kps,6.705728,13.110005,precomputed,8,0.8,1.0,1.0,42,pdb,3KPS,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-BL
3vh8,10.601047,11.030093,precomputed,8,0.8,1.0,1.0,42,pdb,3VH8,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-BL
9nw9,14.750785,21.596771,precomputed,8,0.8,1.0,1.0,42,pdb,9NW9,HLA-E,HLA Class Ib,Non-classical MHC-I,MHC-bound-BL
1w0v,6.928888,16.316616,precomputed,8,0.8,1.0,1.0,42,pdb,1W0V,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
2hjk,3.3279138,15.095509,precomputed,8,0.8,1.0,1.0,42,pdb,2HJK,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
6vqe,7.945663,17.570122,precomputed,8,0.8,1.0,1.0,42,pdb,6VQE,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
3b3i,5.967067,16.171497,precomputed,8,0.8,1.0,1.0,42,pdb,3B3I,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
3l3i,6.4894147,13.094267,precomputed,8,0.8,1.0,1.0,42,pdb,3L3I,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
2x4o,8.363469,3.375534,precomputed,8,0.8,1.0,1.0,42,pdb,2X4O,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
8v4z,-0.13215753,16.482822,precomputed,8,0.8,1.0,1.0,42,pdb,8V4Z,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-BL
9xjd,9.067781,5.352576,precomputed,8,0.8,1.0,1.0,42,pdb,9XJD,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
3lkr,-1.0484139,15.673017,precomputed,8,0.8,1.0,1.0,42,pdb,3LKR,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
5grd,11.096228,3.8500674,precomputed,8,0.8,1.0,1.0,42,pdb,5GRD,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
6vrn,3.8180382,1.2584118,precomputed,8,0.8,1.0,1.0,42,pdb,6VRN,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
6g3k,4.513433,2.2298675,precomputed,8,0.8,1.0,1.0,42,pdb,6G3K,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
2x4r,8.340207,3.82013,precomputed,8,0.8,1.0,1.0,42,pdb,2X4R,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
8gvb,9.046757,4.2894034,precomputed,8,0.8,1.0,1.0,42,pdb,8GVB,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
5nmg,5.731472,1.1288104,precomputed,8,0.8,1.0,1.0,42,pdb,5NMG,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
4qru,-3.3501189,10.146851,precomputed,8,0.8,1.0,1.0,42,pdb,4QRU,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
8vjz,1.5604764,4.9015665,precomputed,8,0.8,1.0,1.0,42,pdb,8VJZ,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
4prd,-1.0616941,14.085375,precomputed,8,0.8,1.0,1.0,42,pdb,4PRD,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
2cik,-0.5794664,15.369118,precomputed,8,0.8,1.0,1.0,42,pdb,2CIK,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
4l3c,7.0414095,3.5327487,precomputed,8,0.8,1.0,1.0,42,pdb,4L3C,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
3kww,-0.001437196,14.95798,precomputed,8,0.8,1.0,1.0,42,pdb,3KWW,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
